Z,N,BE,QDE2t,QDE3t,QDE4t,QDE6t,QDB2t,QDB3t,QDB4t,QDB6t,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
110,148,1860.22,0.22,0.0,0.03,0.01,0.241,0.0,-0.014,-0.016,-3.47,-2.62,136.12,-2.68,139.15,,
110,149,1868.6,0.21,0.0,0.03,0.01,0.229,0.0,-0.016,-0.016,-4.03,-3.1,135.81,-3.17,138.78,,
110,150,1878.54,0.22,0.0,0.04,0.01,0.241,0.0,-0.026,-0.019,-4.62,-3.47,133.94,-3.53,136.86,,
110,151,1886.67,0.22,0.0,0.04,0.02,0.242,0.0,-0.025,-0.028,-5.33,-3.97,133.88,-4.03,136.75,,
110,152,1896.16,0.22,0.0,0.04,0.02,0.242,0.0,-0.025,-0.028,-5.53,-4.15,132.47,-4.19,135.3,,
110,153,1903.74,0.22,0.0,0.05,0.01,0.242,0.0,-0.038,-0.021,-5.84,-4.36,132.96,-4.42,135.72,,
110,154,1912.77,0.22,0.0,0.05,0.01,0.242,0.0,-0.038,-0.021,-5.82,-4.36,132.0,-4.4,134.72,,
110,155,1920.13,0.22,0.0,0.06,0.0,0.243,0.0,-0.052,-0.014,-6.26,-4.59,132.71,-4.65,135.38,,
110,156,1928.91,0.21,0.0,0.06,0.0,0.231,0.0,-0.053,-0.013,-6.27,-4.59,132.01,-4.63,134.65,,
110,157,1936.12,0.21,0.0,0.06,0.0,0.231,0.0,-0.053,-0.013,-6.67,-4.92,132.87,-4.97,135.47,,
110,158,1944.79,0.21,0.0,0.07,0.0,0.232,0.0,-0.065,-0.015,-7.17,-5.07,132.26,-5.1,134.85,,
110,159,1951.94,0.21,0.0,0.07,-0.01,0.232,0.0,-0.066,-0.006,-7.67,-5.58,133.19,-5.62,135.74,,
110,160,1960.4,0.21,0.0,0.07,-0.01,0.232,0.0,-0.066,-0.006,-7.88,-5.77,132.79,-5.79,135.33,,
110,161,1967.33,0.2,0.0,0.08,-0.01,0.221,0.0,-0.08,-0.007,-8.86,-6.3,133.94,-6.32,136.46,,
110,162,1975.56,0.2,0.0,0.08,-0.01,0.221,0.0,-0.08,-0.007,-9.07,-6.5,133.77,-6.5,136.29,,
110,163,1981.96,0.2,0.0,0.08,-0.01,0.221,0.0,-0.08,-0.007,-9.31,-6.73,135.45,-6.74,137.94,,
110,164,1989.4,0.2,0.0,0.09,-0.02,0.222,0.0,-0.093,0.0,-9.4,-6.38,136.08,-6.35,138.59,,
110,165,1995.01,0.2,0.0,0.09,-0.02,0.222,0.0,-0.093,0.0,-9.09,-6.05,138.55,-6.03,141.03,,
110,166,2001.98,0.19,0.0,0.09,-0.02,0.21,0.0,-0.094,0.001,-8.47,-5.46,139.64,-5.41,142.14,,
110,167,2007.44,0.18,0.0,0.08,-0.02,0.198,0.0,-0.084,0.004,-7.72,-5.21,142.25,-5.18,144.73,,
110,168,2014.24,0.16,0.0,0.06,-0.01,0.175,0.0,-0.062,-0.001,-6.39,-4.66,143.53,-4.65,145.99,,
110,169,2020.04,0.12,0.0,0.04,0.0,0.13,0.0,-0.042,-0.005,-6.11,-4.98,145.8,-4.97,148.25,,
110,170,2027.16,0.12,0.0,0.04,0.0,0.13,0.0,-0.042,-0.005,-6.11,-4.98,146.76,-4.97,149.21,,
110,171,2032.83,0.12,0.0,0.04,0.0,0.13,0.0,-0.042,-0.005,-6.52,-5.38,149.15,-5.38,151.61,,
110,172,2039.68,0.12,0.0,0.04,-0.01,0.13,0.0,-0.043,0.005,-6.46,-5.33,150.37,-5.32,152.86,,
110,173,2045.17,0.1,0.0,0.04,-0.01,0.108,0.0,-0.044,0.005,-6.91,-5.75,152.96,-5.74,155.46,,
110,174,2051.83,0.09,0.0,0.04,-0.01,0.097,0.0,-0.045,0.006,-6.89,-5.74,154.37,-5.72,156.89,,
110,175,2057.05,0.09,0.0,0.05,-0.01,0.097,0.0,-0.057,0.005,-7.54,-6.11,157.21,-6.07,159.77,,
110,176,2063.27,0.09,0.0,0.05,-0.02,0.097,0.0,-0.057,0.015,-7.34,-5.85,159.06,-5.79,161.67,,
110,177,2068.0,0.07,0.0,0.04,-0.01,0.075,0.0,-0.046,0.007,-7.06,-5.92,162.41,-5.89,165.01,,
110,178,2074.1,-0.07,0.0,0.01,0.0,-0.073,0.0,-0.01,0.001,-6.28,-5.77,164.38,-5.77,166.98,,
110,179,2078.78,-0.03,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,-6.61,-5.99,167.77,-5.99,170.41,,
110,180,2084.61,-0.03,0.0,0.01,0.0,-0.032,0.0,-0.011,0.0,-6.41,-5.76,170.01,-5.76,172.69,,
110,181,2089.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.66,-5.98,173.6,-5.98,176.32,,
110,182,2094.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.32,-5.65,176.14,-5.66,178.9,,
110,183,2098.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.49,-5.81,179.98,-5.81,182.79,,
110,184,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.94,-5.29,182.91,-5.3,185.77,,
110,185,2106.96,0.0,0.01,0.0,0.0,0.0,-0.013,0.0,0.0,-4.98,-4.37,188.02,-4.37,190.94,,
110,186,2111.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.23,-3.66,191.33,-3.67,194.3,,
110,187,2114.5,0.0,0.05,0.0,0.0,0.001,-0.067,0.001,0.002,-3.7,-2.74,196.63,-2.72,199.68,,
110,188,2118.97,0.0,0.05,0.0,0.0,0.001,-0.067,0.001,0.002,-2.85,-1.93,200.22,-1.91,203.34,,
110,189,2121.92,0.01,0.07,0.0,0.01,0.013,-0.094,0.002,-0.007,-2.7,-1.36,205.35,-1.32,208.55,,
110,190,2126.34,0.01,0.08,0.0,0.01,0.014,-0.107,0.003,-0.006,-2.26,-0.68,208.99,-0.63,212.29,,
110,191,2129.51,0.03,0.09,-0.01,0.01,0.035,-0.122,0.015,-0.004,-2.34,-0.51,213.9,-0.45,217.28,,
110,192,2133.9,0.03,0.1,-0.01,0.02,0.036,-0.134,0.016,-0.013,-2.16,0.02,217.58,0.13,221.09,,
110,193,2137.05,0.34,0.0,0.07,-0.01,0.381,0.0,-0.035,-0.013,-0.97,0.04,222.5,-0.02,225.93,,
110,194,2141.78,0.23,0.0,0.01,-0.01,0.25,0.0,0.01,0.009,-0.48,0.05,225.85,0.03,229.4,,
110,195,2145.1,0.24,0.0,0.01,-0.01,0.262,0.0,0.012,0.009,-0.86,-0.28,230.6,-0.31,234.22,,
110,196,2149.69,0.24,0.0,0.02,-0.01,0.262,0.0,-0.001,0.006,-0.93,-0.31,234.07,-0.33,237.8,,
110,197,2152.91,0.24,0.0,0.02,-0.01,0.262,0.0,-0.001,0.006,-1.37,-0.7,238.93,-0.73,242.74,,
110,198,2157.47,0.26,0.0,0.03,0.0,0.285,0.0,-0.007,-0.007,-1.58,-0.87,242.44,-0.9,246.35,,
110,199,2160.64,0.26,0.0,0.03,0.0,0.285,0.0,-0.007,-0.007,-2.08,-1.37,247.34,-1.41,251.35,,
110,200,2165.05,0.26,0.0,0.03,0.0,0.285,0.0,-0.007,-0.007,-2.31,-1.55,251.0,-1.59,255.13,,
110,201,2168.01,0.26,0.0,0.03,0.0,0.285,0.0,-0.007,-0.007,-2.8,-2.01,256.11,-2.06,260.34,,
110,202,2172.1,0.26,0.0,0.04,0.0,0.286,0.0,-0.019,-0.01,-2.97,-2.05,260.09,-2.07,264.46,,
110,203,2174.7,0.26,0.0,0.04,0.01,0.287,0.0,-0.018,-0.019,-3.29,-2.3,265.57,-2.3,270.07,,
110,204,2178.43,0.26,0.0,0.04,0.01,0.287,0.0,-0.018,-0.019,-3.09,-2.13,269.91,-2.12,274.55,,
110,205,2180.8,0.26,0.0,0.05,0.0,0.287,0.0,-0.031,-0.013,-3.39,-2.32,275.61,-2.33,280.36,,
110,206,2184.3,0.25,0.0,0.05,0.0,0.276,0.0,-0.033,-0.012,-3.18,-2.09,280.17,-2.08,285.07,,
110,207,2186.64,0.25,0.0,0.06,0.0,0.277,0.0,-0.045,-0.015,-3.73,-2.39,285.91,-2.36,290.96,,
110,208,2190.16,0.25,0.0,0.07,0.0,0.278,0.0,-0.057,-0.018,-3.93,-2.33,290.46,-2.25,295.7,,
110,209,2192.35,0.25,0.0,0.07,0.0,0.278,0.0,-0.057,-0.018,-4.28,-2.63,296.35,-2.56,301.72,,
110,210,2195.77,0.25,0.0,0.08,0.0,0.279,0.0,-0.069,-0.021,-4.59,-2.63,301.0,-2.49,306.58,,
110,211,2197.91,0.25,0.0,0.08,0.0,0.279,0.0,-0.069,-0.021,-4.99,-3.03,306.93,-2.91,312.65,,
110,212,2201.14,0.25,0.0,0.08,0.0,0.279,0.0,-0.069,-0.021,-4.89,-2.99,311.76,-2.85,317.65,,
110,213,2203.09,0.25,0.0,0.08,0.0,0.279,0.0,-0.069,-0.021,-5.23,-3.35,317.89,-3.22,323.92,,
110,214,2206.08,0.24,0.0,0.08,0.0,0.267,0.0,-0.071,-0.02,-5.17,-3.21,322.97,-3.06,329.19,,
110,215,2207.93,0.23,0.0,0.07,0.01,0.255,0.0,-0.06,-0.026,-5.32,-3.62,329.19,-3.47,335.57,,
110,216,2210.74,0.19,0.0,0.03,0.02,0.207,0.0,-0.019,-0.025,-4.35,-3.45,334.45,-3.36,340.94,,
110,217,2212.42,0.19,0.0,0.03,0.02,0.207,0.0,-0.019,-0.025,-4.75,-3.82,340.84,-3.74,347.5,,
110,218,2215.33,0.18,0.0,0.03,0.02,0.196,0.0,-0.021,-0.025,-4.76,-3.9,346.0,-3.8,352.84,,
110,219,2216.96,0.19,0.0,0.04,0.02,0.208,0.0,-0.031,-0.027,-5.4,-4.35,352.45,-4.23,359.5,,
110,220,2219.66,0.19,0.0,0.04,0.02,0.208,0.0,-0.031,-0.027,-5.4,-4.36,357.82,-4.23,365.06,,
110,221,2220.97,0.19,0.0,0.04,0.02,0.208,0.0,-0.031,-0.027,-5.83,-4.64,364.58,-4.51,372.0,,
110,222,2223.47,0.18,0.0,0.04,0.02,0.197,0.0,-0.032,-0.027,-5.82,-4.58,370.15,-4.44,377.77,,
110,223,2224.79,0.18,0.0,0.05,0.01,0.197,0.0,-0.045,-0.019,-6.36,-5.0,376.9,-4.91,384.67,,
110,224,2227.19,0.18,0.0,0.05,0.01,0.197,0.0,-0.045,-0.019,-6.34,-4.99,382.57,-4.89,390.55,,
110,225,2228.32,0.18,0.0,0.05,0.0,0.197,0.0,-0.046,-0.009,-6.64,-5.34,389.52,-5.29,397.65,,
110,226,2230.52,0.17,0.0,0.05,0.0,0.186,0.0,-0.048,-0.009,-6.58,-5.27,395.38,-5.2,403.73,,
110,227,2232.35,0.02,0.0,0.01,0.0,0.021,0.0,-0.012,0.0,-6.98,-6.45,401.63,-6.44,410.13,,
110,228,2235.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.88,-7.28,406.71,-7.29,415.42,,
110,229,2235.95,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-7.98,-7.39,414.17,-7.39,423.09,,
111,148,1857.78,0.2,0.0,0.02,0.01,0.218,0.0,-0.006,-0.013,-3.21,-2.43,145.85,-2.5,149.16,,
111,149,1866.5,0.2,0.0,0.02,0.02,0.218,0.0,-0.005,-0.023,-3.87,-2.91,145.2,-2.97,148.45,,
111,150,1876.4,0.2,0.0,0.03,0.02,0.219,0.0,-0.017,-0.025,-4.32,-3.2,143.38,-3.26,146.57,,
111,151,1884.91,0.21,0.0,0.03,0.02,0.23,0.0,-0.015,-0.026,-4.81,-3.73,142.94,-3.79,146.05,,
111,152,1894.32,0.21,0.0,0.04,0.02,0.23,0.0,-0.027,-0.028,-5.16,-3.81,141.59,-3.86,144.66,,
111,153,1902.26,0.2,0.0,0.04,0.01,0.219,0.0,-0.03,-0.018,-5.24,-4.02,141.73,-4.08,144.74,,
111,154,1911.4,0.2,0.0,0.04,0.01,0.219,0.0,-0.03,-0.018,-5.29,-4.09,140.66,-4.14,143.63,,
111,155,1919.16,0.2,0.0,0.05,0.01,0.22,0.0,-0.042,-0.02,-5.85,-4.39,140.97,-4.44,143.88,,
111,156,1927.99,0.2,0.0,0.05,0.0,0.219,0.0,-0.043,-0.01,-5.77,-4.41,140.21,-4.46,143.08,,
111,157,1935.61,0.2,0.0,0.06,0.0,0.22,0.0,-0.055,-0.013,-6.49,-4.81,140.66,-4.86,143.48,,
111,158,1944.33,0.2,0.0,0.06,0.0,0.22,0.0,-0.055,-0.013,-6.63,-4.96,140.02,-5.01,142.82,,
111,159,1951.83,0.2,0.0,0.07,-0.01,0.22,0.0,-0.068,-0.005,-7.53,-5.5,140.58,-5.55,143.34,,
111,160,1960.35,0.2,0.0,0.07,-0.01,0.22,0.0,-0.068,-0.005,-7.75,-5.71,140.13,-5.74,142.87,,
111,161,1967.58,0.2,0.0,0.08,-0.01,0.221,0.0,-0.08,-0.007,-8.68,-6.2,140.98,-6.24,143.68,,
111,162,1975.85,0.2,0.0,0.08,-0.01,0.221,0.0,-0.08,-0.007,-8.89,-6.4,140.78,-6.42,143.48,,
111,163,1982.66,0.2,0.0,0.09,-0.02,0.222,0.0,-0.093,0.0,-9.71,-6.71,142.04,-6.73,144.72,,
111,164,1990.07,0.2,0.0,0.09,-0.02,0.222,0.0,-0.093,0.0,-9.32,-6.3,142.71,-6.29,145.38,,
111,165,1996.16,0.18,0.0,0.08,-0.02,0.198,0.0,-0.084,0.004,-8.68,-6.12,144.68,-6.12,147.34,,
111,166,2003.26,0.18,0.0,0.08,-0.02,0.198,0.0,-0.084,0.004,-8.14,-5.63,145.65,-5.61,148.31,,
111,167,2009.13,0.16,0.0,0.06,-0.01,0.175,0.0,-0.062,-0.001,-7.17,-5.46,147.85,-5.47,150.48,,
111,168,2016.14,0.15,0.0,0.06,-0.01,0.164,0.0,-0.063,0.0,-6.79,-5.11,148.91,-5.1,151.54,,
111,169,2022.35,0.12,0.0,0.03,0.0,0.13,0.0,-0.03,-0.004,-6.42,-5.49,150.77,-5.51,153.38,,
111,170,2029.49,0.12,0.0,0.04,0.0,0.13,0.0,-0.042,-0.005,-6.62,-5.49,151.71,-5.49,154.33,,
111,171,2035.51,0.1,0.0,0.03,0.0,0.108,0.0,-0.032,-0.003,-6.85,-5.91,153.76,-5.91,156.38,,
111,172,2042.45,0.09,0.0,0.03,0.0,0.097,0.0,-0.032,-0.003,-6.87,-5.93,154.89,-5.93,157.52,,
111,173,2048.29,0.09,0.0,0.03,0.0,0.097,0.0,-0.032,-0.003,-7.34,-6.38,157.12,-6.38,159.76,,
111,174,2055.0,0.08,0.0,0.04,-0.01,0.086,0.0,-0.045,0.007,-7.57,-6.39,158.48,-6.37,161.15,,
111,175,2060.56,0.08,0.0,0.04,-0.01,0.086,0.0,-0.045,0.007,-7.96,-6.76,161.0,-6.74,163.68,,
111,176,2066.77,0.08,0.0,0.04,-0.01,0.086,0.0,-0.045,0.007,-7.66,-6.48,162.86,-6.46,165.57,,
111,177,2071.94,0.07,0.0,0.04,-0.01,0.075,0.0,-0.046,0.007,-7.85,-6.67,165.76,-6.65,168.49,,
111,178,2078.05,-0.04,0.0,0.0,0.0,-0.042,0.0,0.001,0.0,-7.08,-6.5,167.72,-6.5,170.45,,
111,179,2083.15,-0.03,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,-7.47,-6.82,170.7,-6.82,173.45,,
111,180,2088.97,-0.02,0.0,0.0,0.0,-0.021,0.0,0.0,0.0,-7.24,-6.57,172.94,-6.57,175.74,,
111,181,2093.78,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-7.5,-6.8,176.21,-6.8,179.03,,
111,182,2099.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.14,-6.45,178.74,-6.45,181.61,,
111,183,2103.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.25,-6.56,182.32,-6.56,185.23,,
111,184,2108.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,-6.03,185.23,-6.04,188.19,,
111,185,2112.27,0.0,0.01,0.0,0.0,0.0,-0.013,0.0,0.0,-5.78,-5.14,190.0,-5.14,193.01,,
111,186,2117.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.01,-4.42,193.31,-4.42,196.36,,
111,187,2120.07,0.0,0.04,0.0,0.0,0.001,-0.054,0.001,0.001,-4.26,-3.44,198.35,-3.44,201.47,,
111,188,2124.55,0.0,0.03,0.0,0.0,0.0,-0.04,0.0,0.001,-3.27,-2.62,201.93,-2.62,205.11,,
111,189,2127.68,0.01,0.06,0.0,0.0,0.012,-0.081,0.002,0.002,-3.05,-1.93,206.87,-1.91,210.13,,
111,190,2132.06,0.01,0.06,0.0,0.0,0.012,-0.081,0.002,0.002,-2.27,-1.19,210.57,-1.17,213.89,,
111,191,2135.33,0.03,0.08,-0.01,0.01,0.035,-0.108,0.015,-0.005,-2.44,-0.82,215.36,-0.77,218.78,,
111,192,2139.7,0.03,0.08,-0.01,0.01,0.035,-0.108,0.015,-0.005,-1.82,-0.25,219.07,-0.2,222.57,,
111,193,2143.22,0.03,0.1,0.0,0.02,0.036,-0.134,0.004,-0.013,-2.36,-0.3,223.62,-0.21,227.24,,
111,194,2147.72,0.34,0.0,0.07,-0.01,0.381,0.0,-0.035,-0.013,-0.79,-0.04,227.19,-0.11,230.74,,
111,195,2151.33,0.24,0.0,0.01,-0.01,0.262,0.0,0.012,0.009,-0.8,-0.35,231.65,-0.39,235.31,,
111,196,2155.92,0.24,0.0,0.02,-0.01,0.262,0.0,-0.001,0.006,-0.85,-0.36,235.14,-0.4,238.89,,
111,197,2159.4,0.25,0.0,0.02,-0.01,0.273,0.0,0.002,0.007,-1.29,-0.72,239.72,-0.77,243.55,,
111,198,2163.94,0.26,0.0,0.03,-0.01,0.285,0.0,-0.008,0.003,-1.49,-0.85,243.26,-0.89,247.18,,
111,199,2167.41,0.27,0.0,0.03,0.0,0.297,0.0,-0.005,-0.007,-1.95,-1.36,247.86,-1.42,251.86,,
111,200,2171.83,0.26,0.0,0.03,0.0,0.285,0.0,-0.007,-0.007,-2.18,-1.54,251.51,-1.59,255.63,,
111,201,2175.09,0.26,0.0,0.03,0.0,0.285,0.0,-0.007,-0.007,-2.68,-2.0,256.32,-2.06,260.54,,
111,202,2179.17,0.26,0.0,0.04,0.0,0.286,0.0,-0.019,-0.01,-2.84,-2.02,260.31,-2.05,264.66,,
111,203,2182.0,0.26,0.0,0.04,0.0,0.286,0.0,-0.019,-0.01,-3.05,-2.2,265.55,-2.25,270.01,,
111,204,2185.74,0.26,0.0,0.04,0.0,0.286,0.0,-0.019,-0.01,-2.85,-2.04,269.88,-2.08,274.46,,
111,205,2188.43,0.26,0.0,0.05,0.0,0.287,0.0,-0.031,-0.013,-3.25,-2.24,275.27,-2.27,279.98,,
111,206,2191.9,0.25,0.0,0.05,0.0,0.276,0.0,-0.033,-0.012,-3.0,-1.97,279.86,-1.98,284.72,,
111,207,2194.52,0.26,0.0,0.06,0.0,0.288,0.0,-0.043,-0.016,-3.5,-2.26,285.32,-2.26,290.31,,
111,208,2198.0,0.26,0.0,0.07,-0.01,0.289,0.0,-0.056,-0.009,-3.61,-2.16,289.91,-2.12,295.06,,
111,209,2200.53,0.26,0.0,0.07,-0.01,0.289,0.0,-0.056,-0.009,-3.95,-2.51,295.45,-2.49,300.73,,
111,210,2203.86,0.26,0.0,0.08,-0.01,0.289,0.0,-0.068,-0.012,-4.21,-2.41,300.19,-2.33,305.67,,
111,211,2206.26,0.26,0.0,0.08,-0.01,0.289,0.0,-0.068,-0.012,-4.58,-2.79,305.86,-2.72,311.47,,
111,212,2209.48,0.26,0.0,0.08,-0.01,0.289,0.0,-0.068,-0.012,-4.49,-2.72,310.71,-2.64,316.48,,
111,213,2211.75,0.25,0.0,0.08,0.0,0.279,0.0,-0.069,-0.021,-4.95,-3.12,316.52,-3.01,322.46,,
111,214,2214.7,0.19,0.0,0.03,0.01,0.207,0.0,-0.02,-0.015,-3.75,-2.94,321.64,-2.93,327.64,,
111,215,2216.79,0.19,0.0,0.03,0.01,0.207,0.0,-0.02,-0.015,-4.11,-3.3,327.62,-3.29,333.77,,
111,216,2219.89,0.18,0.0,0.02,0.02,0.196,0.0,-0.009,-0.023,-4.19,-3.41,332.59,-3.35,338.96,,
111,217,2221.92,0.18,0.0,0.03,0.02,0.196,0.0,-0.021,-0.025,-4.76,-3.85,338.64,-3.76,345.19,,
111,218,2224.79,0.18,0.0,0.03,0.02,0.196,0.0,-0.021,-0.025,-4.8,-3.88,343.83,-3.79,350.56,,
111,219,2226.65,0.18,0.0,0.03,0.02,0.196,0.0,-0.021,-0.025,-5.22,-4.29,350.05,-4.2,356.94,,
111,220,2229.22,0.18,0.0,0.04,0.01,0.197,0.0,-0.034,-0.017,-5.24,-4.16,355.55,-4.11,362.58,,
111,221,2230.96,0.18,0.0,0.04,0.01,0.197,0.0,-0.034,-0.017,-5.69,-4.58,361.88,-4.54,369.1,,
111,222,2233.59,0.18,0.0,0.05,0.01,0.197,0.0,-0.045,-0.019,-5.96,-4.66,367.32,-4.57,374.76,,
111,223,2235.24,0.18,0.0,0.05,0.01,0.197,0.0,-0.045,-0.019,-6.45,-5.13,373.74,-5.05,381.37,,
111,224,2237.07,0.05,0.0,0.02,0.0,0.054,0.0,-0.023,-0.001,-4.97,-4.54,379.98,-4.53,387.73,,
111,225,2238.94,0.05,0.0,0.02,-0.01,0.053,0.0,-0.023,0.009,-5.86,-5.36,386.18,-5.33,394.15,,
111,226,2242.03,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-6.72,-6.16,391.17,-6.16,399.3,,
111,227,2244.05,0.02,0.0,0.0,0.0,0.021,0.0,0.0,0.0,-7.83,-7.26,397.22,-7.27,405.55,,
111,228,2247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-8.16,402.25,-8.16,410.79,,
112,150,1875.59,0.2,0.0,0.02,0.02,0.218,0.0,-0.005,-0.023,-3.53,-2.66,151.47,-2.71,154.94,,
112,151,1884.1,0.2,0.0,0.03,0.02,0.219,0.0,-0.017,-0.025,-4.14,-3.15,151.04,-3.2,154.44,,
112,152,1893.86,0.22,0.0,0.04,0.01,0.241,0.0,-0.026,-0.019,-4.22,-3.23,149.34,-3.3,152.67,,
112,153,1901.83,0.2,0.0,0.04,0.01,0.219,0.0,-0.03,-0.018,-4.54,-3.44,149.45,-3.5,152.72,,
112,154,1911.32,0.2,0.0,0.04,0.01,0.219,0.0,-0.03,-0.018,-4.61,-3.52,148.02,-3.57,151.25,,
112,155,1919.13,0.19,0.0,0.04,0.01,0.208,0.0,-0.032,-0.018,-4.93,-3.82,148.29,-3.87,151.46,,
112,156,1928.33,0.19,0.0,0.05,0.0,0.208,0.0,-0.045,-0.01,-5.13,-3.86,147.16,-3.91,150.29,,
112,157,1935.98,0.19,0.0,0.05,0.0,0.208,0.0,-0.045,-0.01,-5.55,-4.27,147.58,-4.32,150.66,,
112,158,1945.05,0.19,0.0,0.06,0.0,0.209,0.0,-0.057,-0.012,-6.01,-4.44,146.58,-4.47,149.63,,
112,159,1952.51,0.19,0.0,0.06,0.0,0.209,0.0,-0.057,-0.012,-6.56,-4.89,147.2,-4.93,150.2,,
112,160,1961.42,0.19,0.0,0.07,-0.01,0.209,0.0,-0.07,-0.004,-7.13,-5.15,146.35,-5.18,149.33,,
112,161,1968.67,0.2,0.0,0.08,-0.01,0.221,0.0,-0.08,-0.007,-8.03,-5.64,147.18,-5.68,150.11,,
112,162,1977.29,0.2,0.0,0.09,-0.02,0.222,0.0,-0.093,0.0,-8.75,-5.85,146.63,-5.86,149.56,,
112,163,1984.07,0.2,0.0,0.09,-0.02,0.222,0.0,-0.093,0.0,-9.07,-6.11,147.92,-6.12,150.82,,
112,164,1991.96,0.19,0.0,0.09,-0.02,0.21,0.0,-0.094,0.001,-8.8,-5.84,148.1,-5.82,151.0,,
112,165,1998.13,0.18,0.0,0.08,-0.02,0.198,0.0,-0.084,0.004,-8.18,-5.71,150.0,-5.71,152.87,,
112,166,2005.54,0.17,0.0,0.07,-0.01,0.187,0.0,-0.072,-0.003,-7.22,-5.19,150.67,-5.18,153.51,,
112,167,2011.65,0.16,0.0,0.06,-0.01,0.175,0.0,-0.062,-0.001,-6.86,-5.24,152.62,-5.24,155.45,,
112,168,2019.2,0.13,0.0,0.04,0.0,0.141,0.0,-0.041,-0.006,-6.16,-5.09,153.15,-5.09,155.96,,
112,169,2025.5,0.08,0.0,0.0,0.01,0.085,0.0,0.003,-0.01,-6.26,-5.54,154.92,-5.55,157.72,,
112,170,2033.11,0.08,0.0,0.01,0.01,0.086,0.0,-0.009,-0.011,-6.43,-5.68,155.38,-5.68,158.18,,
112,171,2039.21,0.08,0.0,0.01,0.01,0.086,0.0,-0.009,-0.011,-6.93,-6.15,157.35,-6.16,160.15,,
112,172,2046.49,0.08,0.0,0.02,0.0,0.086,0.0,-0.021,-0.002,-7.0,-6.19,158.14,-6.2,160.93,,
112,173,2052.34,0.08,0.0,0.03,0.0,0.086,0.0,-0.033,-0.003,-7.61,-6.63,160.36,-6.63,163.16,,
112,174,2059.36,0.07,0.0,0.03,-0.01,0.075,0.0,-0.034,0.008,-7.61,-6.62,161.41,-6.61,164.23,,
112,175,2064.93,0.07,0.0,0.04,-0.01,0.075,0.0,-0.046,0.007,-8.2,-6.99,163.91,-6.97,166.75,,
112,176,2071.54,0.06,0.0,0.03,-0.01,0.064,0.0,-0.034,0.008,-7.75,-6.78,165.38,-6.76,168.23,,
112,177,2076.86,0.04,0.0,0.01,0.0,0.043,0.0,-0.011,0.0,-7.82,-7.1,168.12,-7.11,170.97,,
112,178,2083.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.83,-7.14,169.55,-7.14,172.42,,
112,179,2088.66,-0.01,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,-8.21,-7.49,172.48,-7.5,175.37,,
112,180,2094.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-7.27,174.37,-7.27,177.29,,
112,181,2099.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29,-7.55,177.57,-7.55,180.52,,
112,182,2105.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.92,-7.19,179.8,-7.2,182.78,,
112,183,2110.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.01,-7.28,183.37,-7.29,186.4,,
112,184,2115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.45,-6.74,185.99,-6.75,189.05,,
112,185,2118.8,0.0,0.01,0.0,0.0,0.0,-0.013,0.0,0.0,-6.5,-5.82,190.76,-5.83,193.87,,
112,186,2123.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.74,-5.11,193.74,-5.12,196.9,,
112,187,2126.78,0.01,0.02,0.0,0.0,0.011,-0.027,0.0,0.0,-4.63,-3.98,198.92,-3.98,202.13,,
112,188,2131.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.78,-3.25,202.11,-3.25,205.37,,
112,189,2134.56,0.01,0.03,0.0,0.0,0.011,-0.04,0.0,0.001,-2.95,-2.3,207.28,-2.3,210.61,,
112,190,2139.25,0.0,0.01,0.0,0.0,0.0,-0.013,0.0,0.0,-2.02,-1.57,210.66,-1.58,214.04,,
